page_num,img_file,ocr_engine,translator,line_num,German,English
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,32,"sollen, findet man noch an mehreren Häuser-u, Herenfäße habe","good against lightning, can still be found in several houses -"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,33,ich aber im ganzen Lrtr einen einzigen -—— an einem Stalle —,but i saw a single one in the whole lrtr - -
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,34,angebracht gesehen. .,- - in a stable.. our ancestors also stood up
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,35,Auch auf das Wette r berstanden sich unsere Vorfahren Aus,"to the bet from the position of the sun, the moon"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,36,"dem Stand der Sonne, des Mondes-, nach den Winden, aus dein","- after the winds, from your behavior of the chickens and"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,37,Benehmen der Hühner nnd anderer Hanstiere folget-ten sie mit,other hans animals - they followed the coming weather with more or
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,38,mehr oder weniger Bestimmtheit anf das kommende Wetter-. Jhre,less certainty -. their observations in this regard put them into
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,39,diesbezüglichen Beobachtungen fassten sie in gereimte spnßhafte,"rhymed, mischievous sayings, e.g. b. when the rooster"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,40,"Sprüche, z. B. wenn der Hahn kräht auf dem Mist, ändert","crows on the manure, the weather changes, or it remains"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,41,"sichs Wetter, oder bleibts wiecjs ist n. s. w.",wiecjs n. s. w. the biggest festival was not
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,42,Das größte Fest war schon non der Ansiedlnng angefangen,"already the settlement, the kerwei « ( & quot ; kirchweihfeft"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,43,"die Kerwei« (""Kirchweihfeft). An dem Tage freut sich Groß nnd","). on this day, big and small are happy !"
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,44,Klein! Ausgenommen die Kriegsjahre war an jedem Kirchweih-,except the war years there was a small market of kürschner binder
60,Neu_Schowe_Church_61.jpg,Tesseract,Google,45,"feste in der Kirchenkrenzgasse ein kleiner Markt Kürschner Binder,","at every kirchweih festival in kirchenkrenzgasse,"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,1,"H-s«z-.s«.k’-JFLIYJ if -F)T«F’’—’-«t·?-.Z' Jle - . - «-, « - ·- I I ss -' .- ',1) 7«s-«.-"".- 7 Hujks « -. « -·j-""’i«---j",h - s « z -. s «. k & # 39 ; -
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,2,"ifs··"" — , «. ·- « "" —. 62 ""—. ’ -",jfliyj if - f ) t « f & # 39 ; & # 39 ;
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,3,"« Schuster, Schneider, Töpfer-, Lebzelterd und der unausbleibliche",- & # 39 ; - « t · ? -. z & # 39
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,4,. · Klumpen-Händler hielten ihre Waren feil-.- Fiir die Kinder sind- «,"; jle -. - « -, « - · - ii ss - &"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,5,"Ringelspiele, Panoramen, Schnellphotographe u. s. w. zur Belu-. ""","# 39 ;. - & # 39 ;, 1 ) 7 « s -"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,6,« - stigung aufgestellt Der Markt beginnt schon in aller Frühe und,«. - & quot ;. - 7 hujks « -. « - ·
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,7,- . dauert — ausgenommen die Zeit während des Gottesdienstes—,j - & quot ; & # 39 ; i « - - j ifs ·
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,8,". den ganzen Tag, Von dem Lärm der Leierkasten"" begleitet « «","· & quot ; -, «. · - « & quot ; -."
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,9,"-Freunde, Bekannte beschenken sich gegenseitig mit einer Klei- ,","62 & quot ; -. & # 39 ; - « shoemaker, tailor,"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,10,. nigkeit (Kerweistick«). Das Essen am Kirchweihtage ist reich-,"potter, gingerbread and the inevitable. · lumps - traders kept their goods for sale"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,11,·. lich. Wein trinkt man in jedem Hause. Viele altenLeute erin-,"-. - for the children are - & quot ; ring games, panoramas,"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,12,"neru sich noch, daß z. B. Vor 40—50 Jahren, als der Kaffee noch -",fast photographers etc. for belu - the market starts early and -. lasts -
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,13,"eine Seltenheit war, zur Kirchweih—also einmal im Jahre —","except for the time during the service -. all day long, accompanied by the"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,14,« « « Kaffee gekocht und auch Zucker meistens nur zu Kirchweih Ver- —,"noise of the organ grinder - friends, acquaintances give each other gifts with a little"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,15,"- braucht wurde. Es war fiir jeden ein Freudentag, die Knaben-·",", ( cherry ) stick. the food on the consecration day is rich - ·"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,16,"- bekamen dann neue Schuhe, Hure, Rappen, oder Kleider (Ker--",. lich. wine is drunk in every house. many old people still remember that
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,17,"weihschnh«, Kerweihreckel« u. s. w.) die Mädchen Röcke, Tücher",", for example, 40 - 50 years ago, when coffee was still a rarity"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,18,-(Kerweihrock«) und alle fiir den Winter ein Paar Klnmpen«.,", for the consecration of the church - that is, once a year - &"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,19,-« . Kinder bekamen von den Eltern nnd Bekannten einige Hei-weih-,quot ; & quot ; & quot ; coffee was made and sugar was mostly only
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,20,""" kreizer«, Jünglinge, dann Knecht, Magd erhielten Kirchweihgeld«. —","used for the consecration of the church. it was a happy day for everyone,"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,21,". Gar manchen Knaben, manches Mädchen oertröstete man mit der Kirch-","the boys - · - then got new shoes, whores, black horses, or"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,22,weih’· Die Erfüllung ihrer Wünsche nnd Bitten oerschob man bis,"clothes ( ker - weihschnh «, kerweihreckel «, etc. ) the girls skirts"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,23,"zur Kirchweih. Wart nere wanns Kerwei is’, no . . .« sagt man",", scarves - ( kerweihrock « ) and all for the winter a few clips «"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,24,"heute noch oft. (Böse Zungen behaupten sogar, daß das Füße-",. - «. children got some from the parents and some known hei - weih
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,25,' waschen früher auch erst am Abend vor der Kirchweih vorgenom-,"- & quot ; kreizer & quot ;, youngsters, then servant, maid received"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,26,- men wurde.),"church dedication money & quot ;. -. even some boys, some girls were"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,27,- . Nachmittags gleich nach dem Essen begann der Tanz nnd,consoled with the church - consecrated · the fulfillment of their wishes and asked to be
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,28,dauerte für Ledige bis abends 9 Uhr dann wurde Feierabend« .,"postponed until the consecration. wait a while when kerwei is & # 39 ;,"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,29,geboten und nun fingen die Verheirateten an zu tanzen. So war,no... « is often said today. ( bad tongues even claim that
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,30,"s es auch am zweiten, wie auch am dritten Tage. Heute hat das",the feet - & # 39 ; washing was also done earlier in the evening before
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,31,tanzen — besonders bei den Verheirateten — schon ganz beträcht-,"the consecration of the church. ) -. in the afternoon, right after dinner"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,32,"lich abgenommen, die Kirchweih dauert aber auch heute noch 3s",", the dance began and continued for single people until 9 : 00 p.m. then"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,33,. Tage. Sonntag nachher wird No’kerweih’« gehalten. .,the evening came to an end «. commanded and now the married began to dance
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,34,Ein fröhliches Familienfest war das S ch w e i n e s ch l a ch t e n.,. so it was on the second as well as on the third day. today
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,35,Ganz friiher dauerte dies mindestens 2 Tage. Zur Metzelsupp« wur-,"dancing - especially among married couples - has decreased considerably, but the consecration of the"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,36,"den alle Verwandte, Bekannte, Nachbaren eingeladen. Ohne Tanz",church still lasts for 3s. days. sunday afterwards no & # 39 ; kerweih
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,37,""" wurde keine ,,Metzelsupp« abgehalten Abends wurden gereimte",& # 39 ; will be held.. the ch la ch ten was a
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,38,Warschtzettel« gesteckt und sonst allerlei Scherz und Spaß getrie- .,"happy family celebration. very early this took at least 2 days. all related,"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,39,"’ ben. Heute wird jede Schlachterei am selbigen Tage beendet, es","known, neighbors were invited to metzelsupp «. without dance & quot ; no &"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,40,geht aber auch jetzt noch ebenso lustig dabei zu.,"quot ; metzelsupp & quot ; was held in the evening, rhymed pamphlets were put"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,41,"Die Lebens w e ise der Ansiedler war die möglichst einfache,",in place and all sorts of jokes and fun were played - & quot ; ben
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,42,"« Sie mußten viel und schwer arbeiten, waren dabei dennoch arm",". today, every butchery is ended on the same day, but it is still"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,43,"und begniigten sich mit dem einfachsten Essen, mit einfacher Kleidung","just as funny. life we know the settler was the simplest possible, & quot"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,44,"« nndWohnnng Auch einige Jahrzehnte später, als das Feld schon mehr","; they had to work a lot and hard, but were still poor and made"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,45,"Ertrag lieferte und sie schon besser gestellt waren, lebten sie noch -","do with the simplest food, with simple clothes & quot ; and apartment a few"
61,Neu_Schowe_Church_62.jpg,Tesseract,Google,46,immer einfach. Außer Brot waren Kartoffel die Hauptnahrung,"decades later, when the field was already yielding more and was doing better they were"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,1,"- —63.""—«- —.«- "" )-",- - 63. & quot ; - « - -.
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,2,Fleisch aß man nur- bei außerordentlichen Anlasseu und in der (,« - & quot ; ) - meat was only eaten -
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,3,"größten Arbeitszeit, ansonsten selten. Das Frühstück bestand mei-","in exceptional circumstances and during ( most working hours, otherwise rarely"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,4,— stens aus gebratenen Kartoffeln oder Malei« ausKukuruzmehl be- .,. breakfast consisted mostly of - fried potatoes or malei & quot
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,5,reitet. Die Schulkinder bekamen dies zur Schule mit. Kasfee mit ·,; auskukuruz flour & quot ; - prepared for schoolchildren got this
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,6,"« Zucker gab es nur zur Kirchweih. "" .",to school with. kasfee with & quot ; sugar was only
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,7,Hentzutagc ist auch das Essen abwechslmigsreicherund aus- · ·,available at the church consecration. & quot ; old and young
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,8,giebiger nnd der Zeit und den Ansprüchen angemessen,wore heaped clothes and clothes - this heaped cloth was spun by
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,9,"Wiedas Essen, so einfach war auch die Kleidung Männer","the careful housewife herself - who sewed the whole family, the"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,10,"und Frauen, Alt und Jung trugen hänfene Wäsche und Kleider-.",clothes of the children and women themselves « n. - since
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,11,— Diese-s haufene Tuch wurde von der sorgsamen Hausfrau selbst,the sewing machines. s were rare - by hand. only
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,12,"- gesponnen, die Unter-wasche der ganzen Familie, die Kleider der",the number of men had a tailor & quot ; & quot
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,13,Kinder undl Frauen selbst genaht «n. zw. — da die Nahmaschinen . s,; made. the housewife proudly put her & quot ; &
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,14,"selten waren — mit der Hand. Nur die Anziige der Männer ließ """,quot ; in her cupboard filled with & quot ; hänfenem cloth
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,15,"""man beim Schneider machen. Die Hausfrau setzte ihren Stolz in ""","& quot ;. today, most houses still have them barrier"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,16,""" ihre mit ,,hänfenem Tuche« gefüllten Schranke. Heute noch sind -",full of non grandmother & quot ; and great grandmother self -
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,17,"in den meisten Häusern die Schranke voll mit non der Großmutter ""","spun hemp cloth & quot ;. the laundry,. skirts"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,18,"und Urgroßniutter selbstgesponnenem hanfenem Tuche«. Die Wäsche, .",", trousers were mostly dyed blue ( the palatinate & # 39"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,19,"Röcke, Hosen waren meist blau (die Lieblingsfarbe der Pfalzer!)",; s favorite color ! ) ( s - jm. winter
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,20,gefärbt ( s-,"you wore the same clothes, only a woolen scarf was &"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,21,"Jm. Winter trng man dieselbe Kleidung, nur wurde um","quot ; wrapped around your neck and a fur (,,"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,22,"den Hals eine wollene Schal« gewickeltund ein Pelz (,,Bunda«) """,bunda & quot ; ) & quot ; pulled over it.
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,23,"darüber gezogen. """,& quot ; later - when the stuff for the laundry and
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,24,"Später-, als das Zeug für die Wäsche und Kleidern fertig ·","clothes was ready · significantly cheaper to buy, you could almost"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,25,"bedeutend billiger zu kaufen war, hörte man mit dem Spinnen",completely stop spinning and weaving « - · during the war years
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,26,und Weben fast gänzlich aus« -,", domestic spinning and we - « ben came back, but"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,27,· Ju den Kriegsjahren lebte das häusliche Spinnen und We- -«,only for a short time you can still find a spin bike
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,28,"ben wieder auf, aber nur kurze Zeit. «","in one, so to speak, in every home, but"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,29,Ein Spinrad findet man noch heute sozusagen in einem .,"only a few can spin apart from the grandmothers, - in"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,30,"jeden Hause, spinnen können aber außer den Großmüttern nur","damp weather, summer and winter lumps on the head the men"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,31,wenige. · ·-,"& # 39 ; s hat and fur cap, the girls"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,32,An den Füßen trug man selbstgesponnene und selbstgestrickte,"& # 39 ; shawls, the « women also a nice"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,33,", Socken, im Sommer ,,Schlappen«, im Winter Schuhe und Stiefel, —","one «. now modern clothing is being used, especially in"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,34,"bei feuchtem Wetter, Sommer nnd Winter Klumpen Auf dem ·",the case of the young people hhren has been completely preserved in
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,35,"Kopfe die Männer Hut und Pelzkappe, die Mädchen Tücher, die",its original i · form. whoever of today & # 39
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,36,« Frauen außerdem noch eine Schnetz«.,; s generation had the opportunity to speak to native & quot
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,37,"Jetzt findet moderue Kleidung Eingang, besonders bei der Jn-","; palatinate, & quot ; could not be amazed enough that"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,38,gend. Die Sprache unserer Vorfahren hat sich in ihrer ursprünglichen i · -,she was talking as much as & # 39 ; mer de
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,39,Form bis heute vollständig erhalten. Wer von der- heutigen Ge- -,& quot ; hem. & quot ; the most popular music
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,40,"neration Gelegenheit hatte mit ,,eingeborenen« Pfalzer zu sprechen, «",of the palatinate has always been brass - z - music «
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,41,"· konnte nicht staunen genug, daß sie grad so rede’ wie mer de""hem«.",. the old ones already loved music and singing and had a
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,42,Die beliebteste Musik des Pfalzer war von jeher die Blech-,developed musical feeling. this was also inherited. ·. -
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,43,z- musik«. Auch die Alten liebten schon Musik und Gesang und be-,"to those living today, among whom hardly anyone can be found"
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,44,saßen ein entwickeltes musikalisches Gefühl. Dies vererbte sich auch . ·.,& quot ; - is music and - did not love singing
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,45,— auf die heute Lebenden unter denen wohl kaum einer zu finden s,. - -
62,Neu_Schowe_Church_63.jpg,Tesseract,Google,46,"""-ist, der Musik und-Gesang nicht liebte. —-",
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,1,Jn den ersten Jahrzehnten nach der Ansiedluug wurde das,"in the first decades after the settlement, the field was"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,2,Feld mit Holzpflügen mit hölzernem Schar geackert und mußten,plowed with wooden plows with a wooden flock and at least
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,3,"mindestens 5—6 Pferde eingespaunt werden, die von dem ,,Acker-","5 to 6 horses had to be brought in, which"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,4,treiber« geleitet wurden. Die Egge war auch ganz aus Holz.,were managed by the & quot ; field driver & quot
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,5,"Ferner wurde noch die Schleife und Walze benützt, der Samen ·",;. the harrow was also made entirely of wood.
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,6,mit der Hand gesiiet.,"the loop and roller were also used, the seed sown"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,7,- Die reife Saat wurde mit Pferden ausgetreten Und zwar,by hand. - the ripe seeds were stepped out with
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,8,"um Michaeli herum, manchmal auch erst im Winter Kukurntz","horses, around michaeli, sometimes little was built in the"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,9,wurde wenig gebautDer ganze Hotter war in Fluren eingeteilt (Brach-,"winter, the whole hotter was divided into corridors ( broke"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,10,"flur, Weizeuflnr u. s. w.) -,.. Teil blieb brach liegen und diente","- corridor, weizeuflnr, etc. ) -,."
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,11,"nebst der Hutweide den Vieh-, Pferde- und Schafherden als Weide.",". some remained idle and, along with the hut pasture"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,12,Heute bearbeitet der Landmann sein Feld gauz sachgemäß,", served as a pasture for the herds of cattle,"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,13,"mit allen modernen Maschieneu (C-iseupsliige, Sämaschine, Treschz",horses and sheep. today the farmer works his field gauz
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,14,"maschine, kliiäleIuaschun, Hack- und Häufelnflüge u. s. w.). Heute","properly with all modern machine tools ( c - iseupsliige,"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,15,giebt es- Motorbfliige und noch vielerlei praktische Maschinen nnd,"seeder, treschz machine, kliiäleiuaschun, chopping and piling flights"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,16,wer weiß was uns die Zukunft — im Zeitalter der Elektrizität,", etc. ). today there are - engine -"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,17,— auf diesem Gebiete noch alles bieten wird?,like and still many practical machines and who knows what the
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,18,· Bis zu den 6()-er 70-er Jahren hatte jeder Bauer auch,future - in the age of electricity - will still offer
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,19,einen Weingarten,in this area ? · up to the 6 ( )
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,20,"Das ,,K a n i s ch teh a n s« mit Rohr gedeckt, hatte 28immer und",- 70s - every farmer had also covered a vineyard with
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,21,. 1 Küche Lange Zeit hiendurch bestand die Wohnung unr aus,the & quot ; kanis ch teh ans & quot ;
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,22,diesen Räumlichkeiten Mit dem Bermehren der Familie und dem,", had 28 and. 1 kitchen for a long time"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,23,zunehmenden Wohlstande vergrößerten sich die Häuser allmählich,", the apartment consisted of these rooms with the increase of"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,24,Mit lobeuswertem Eifer trachtet selbst der Armste ein eigenes,"the family and the increasing prosperity, the houses gradually increased"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,25,Häuschen zu besitzen. Heute sind die Häuser mit Dachziegel gedeckt,"with praiseworthy zeal, even the poorest tries to own a"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,26,"« nnd haben mehrere gediehlte Stuben, welche auch größer sind als",house. today the houses are covered with roof tiles and
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,27,"die früheren. Stalluugeu, Schupfen und andere Nebeugebäude find","have several thieved rooms, which are also larger than the"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,28,im Hofe an das Wohnhaus angebaut. -,"earlier ones. stalluugeu, schupfen and other adjoining buildings can"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,29,Ja neuerer Zeit ist sozusagen bei jedem Hause im Hofe ein,be found in the courtyard of the house. - yes
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,30,",,Stübchen«, bestehend aus Küche nud Zimmer, in welchem sich",", more recently there is, so to speak, every"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,31,das Gesinde aufzuhalten pflegt.,"room in the courtyard, & quot ; little room &"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,32,Die Häuser werden inn- und auswendig sehr rein gehalten.,"quot ;, consisting of a kitchen and room, in"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,33,Diese schöne Tugend der deutschen Hansfrauen ist sprichwörtlich,which the servants tend to stay. the houses are kept
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,34,Möbeln hatten die Ausiedler sehr wenig und waren diese,very clean inside and out. this beautiful virtue of the
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,35,auch ganz einfach. Jm Gegensatze zu der heutigen Vrächtigen,german hansfrauen is proverbial. the emigrants had very little furniture
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,36,"Möbeln, Diwanen, Kredenzen u. s. w. fand man bei den Ausied-",and they were very simple. in contrast to today &
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,37,"lern außer 2 Betten, einem mit einer Brotlade versehenen Tische,","# 39 ; s splendid furniture, divans, credits and"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,38,"Kasten, einigen Stühlen nnd einer Bank selten noch ein anderes ,","more. s. w. apart from 2 beds,"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,39,Stück Möbel.,"one with tables, a table with a bread drawer,"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,40,"Eine schöne Sitte war es, daß man nach der Ernte früher","a chest, some chairs and a bench, there was"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,41,einen aus Ahreu geflochtenen Kranz im Hause aufgehängt und,rarely any other piece of furniture among the resettlers. it
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,42,""" bis zur nächsten Ernte aufbewahrt hat, was heute nur noch ganz","was a nice custom that after the harvest, a wreath"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,43,vereinzelt vorkommt.,made of maple was hung up in the house and &
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,44,Gassennamen.,"quot ; kept until the next harvest, which is only"
63,Neu_Schowe_Church_64.jpg,Tesseract,Google,45,"Jm Jahre 1786 waren in Elende-Scham nur 2 Gassen, mitn- —",very occasional today. alley names. in 1786 there were
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,1,"« — 65 — ,","« - 65 -, the current hanptgasse and the"
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,2,"lich die jetzige Hanptgasse und die Lange Gasse, je zwei Kreuz- «","long alley, two crosses each - « alleys along"
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,3,gassen lang die Hauptgasse von Lndwig Haltet Nr. 85 bis Kauf-,the main alley of lndwig stop no. 85 to
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,4,"mann Josef Bolz Nr· 100, die Lange Gasse oon Peter Reidl","purchase - mann josef bolz no. 100, the"
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,5,Nr.154 bis Johann Kolter Nr· 169. — Jn welchen Hänsern,long lane oon peter reidl no. 154 to johann
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,6,die einzelnen Familien angesiedelt wurden läßt sich hente leider -,kolter no. 169. - in which hans the
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,7,nicht mehr genau feststellen Lant Angabe der ältesten Lente wa-,"individual families were settled, unfortunately, hente - can"
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,8,ren 1786 angesiedelt,no longer be ascertained lant indication of the oldest lente
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,9,Die Familie Bolz in dem Hause neben der ref. Kirche (ref.,wa - ren 1786 the bolz family settled in the
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,10,Schule nnd Johann Haller Richter Nr. 140.),house next to the ref. church ( ref.
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,11,""" Bnchmann Nr. 93. Johann Bolz",school and johann haller richter no. 140. )
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,12,""" Briicker l. Notiirhansy ll. MichaelBriicker Nr.",& quot ; bnchmann no. 93. johann bolz
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,13,131 nnd Stefan Briicker 134. (,& quot ; briicker l. notiirhansy ll. michaelbriicker
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,14,Brann Johann Bolz Nr. 162. .,no. 131 and stefan briicker 134. ( brann
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,15,"Dnuß Gasthans Michael Brücker, Nr. 86.",johann bolz no. 162. dnuss gasthans michael brücker
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,16,Geyer Heinrich Simon Nr. 158.,", no. 86. geyer heinrich simon no."
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,17,Hallerr Johann Klein Nr. 97.,158. hallerr johann klein no. 97. also
64,Neu_Schowe_Church_65.jpg,Tesseract,Google,18,Hauch Stefan Hang Nr. 135. -,stefan hang no. 135. - small martin haller
